Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2009-03-17,5.535714,5.827143,5.444286,5.827143,5.827143,11903500,NFLX
2009-03-18,5.814286,6.064286,5.735714,5.945714,5.945714,16355500,NFLX
2009-03-19,6.064286,6.064286,5.891429,5.93,5.93,12115600,NFLX
2009-03-20,5.972857,6.037143,5.82,5.95,5.95,13117300,NFLX
2009-03-23,5.95,6.2,5.8,6.2,6.2,14639800,NFLX
2009-03-24,6.145714,6.345714,6.135714,6.202857,6.202857,12205200,NFLX
2009-03-25,6.175714,6.257143,5.771429,5.937143,5.937143,18686500,NFLX
2009-03-26,5.958571,6.054286,5.912857,5.964286,5.964286,14459900,NFLX
2009-03-27,5.891429,5.891429,5.63,5.668571,5.668571,11035500,NFLX
2009-03-30,5.644286,6.048571,5.578571,6.004286,6.004286,19396300,NFLX
2009-03-31,6.03,6.281429,5.952857,6.131429,6.131429,12718300,NFLX
2009-04-01,6.111429,6.282857,6.017143,6.124286,6.124286,10427900,NFLX
2009-04-02,6.252857,6.275714,6.141429,6.161429,6.161429,11048800,NFLX
2009-04-03,6.152857,6.264286,6.081429,6.152857,6.152857,7205800,NFLX
2009-04-06,6.141429,6.377143,6.1,6.357143,6.357143,12506900,NFLX
2009-04-07,6.35,6.414286,6.227143,6.242857,6.242857,8216600,NFLX
2009-04-08,6.301429,6.381429,6.274286,6.325714,6.325714,6576500,NFLX
2009-04-09,6.362857,6.712857,6.314286,6.707143,6.707143,13811000,NFLX
2009-04-13,6.707143,7.177143,6.628571,7.06,7.06,26653200,NFLX
2009-04-14,6.947143,6.971429,6.78,6.828571,6.828571,16957500,NFLX
2009-04-15,6.757143,6.808571,6.517143,6.655714,6.655714,10913000,NFLX
2009-04-16,6.678571,6.948571,6.612857,6.895714,6.895714,9825200,NFLX
2009-04-17,6.871429,7.015714,6.787143,6.975714,6.975714,8985900,NFLX
2009-04-20,6.968571,7.101429,6.845714,7.087143,7.087143,10650500,NFLX
2009-04-21,7.062857,7.07,6.397143,6.657143,6.657143,24563000,NFLX
2009-04-22,6.582857,6.831429,6.475714,6.554286,6.554286,12685400,NFLX
2009-04-23,6.54,6.568571,6.215714,6.474286,6.474286,24576300,NFLX
2009-04-24,6.218571,6.262857,6.011429,6.104286,6.104286,30082500,NFLX
2009-04-27,6.277143,6.685714,6.231429,6.624286,6.624286,29344700,NFLX
2009-04-28,6.537143,6.804286,6.428571,6.597143,6.597143,16545900,NFLX
2009-04-29,6.5,6.571429,6.421429,6.461429,6.461429,17892700,NFLX
2009-04-30,6.474286,6.707143,6.451429,6.472857,6.472857,12247200,NFLX
2009-05-01,6.464286,6.485714,6.318571,6.354286,6.354286,7328300,NFLX
2009-05-04,6.36,6.547143,6.307143,6.42,6.42,7936600,NFLX
2009-05-05,6.418571,6.498571,6.357143,6.444286,6.444286,7007700,NFLX
2009-05-06,6.448571,6.495714,5.964286,6.141429,6.141429,16352000,NFLX
2009-05-07,6.077143,6.185714,5.525714,5.71,5.71,25173400,NFLX
2009-05-08,5.717143,5.8,5.398571,5.745714,5.745714,24913000,NFLX
2009-05-11,5.648571,5.714286,5.454286,5.657143,5.657143,12990600,NFLX
2009-05-12,5.664286,5.805714,5.542857,5.761429,5.761429,13067600,NFLX
2009-05-13,5.714286,5.714286,5.262857,5.378571,5.378571,20459600,NFLX
2009-05-14,5.345714,5.362857,5.178571,5.297143,5.297143,14255500,NFLX
2009-05-15,5.378571,5.625714,5.218571,5.5,5.5,16576000,NFLX
2009-05-18,5.57,5.628571,5.43,5.538571,5.538571,12098100,NFLX
2009-05-19,5.588571,5.755714,5.55,5.661429,5.661429,13829900,NFLX
2009-05-20,5.744286,5.971429,5.714286,5.75,5.75,15792700,NFLX
2009-05-21,5.714286,5.805714,5.505714,5.587143,5.587143,9964500,NFLX
2009-05-22,5.65,5.694286,5.514286,5.542857,5.542857,4261600,NFLX
2009-05-26,5.514286,5.772857,5.5,5.727143,5.727143,8136100,NFLX
2009-05-27,5.721429,5.771429,5.551429,5.561429,5.561429,9294600,NFLX
2009-05-28,5.531429,5.61,5.382857,5.505714,5.505714,8086400,NFLX
2009-05-29,5.54,5.655714,5.435714,5.631429,5.631429,13692000,NFLX
2009-06-01,5.712857,5.885714,5.675714,5.848571,5.848571,9718100,NFLX
2009-06-02,5.834286,5.985714,5.73,5.881429,5.881429,9578100,NFLX
2009-06-03,5.84,5.89,5.691429,5.785714,5.785714,7412300,NFLX
2009-06-04,5.764286,5.848571,5.642857,5.815714,5.815714,9455600,NFLX
2009-06-05,5.757143,5.761429,5.521429,5.598571,5.598571,10232600,NFLX
2009-06-08,5.55,5.6,5.432857,5.544286,5.544286,8421000,NFLX
2009-06-09,5.61,5.661429,5.56,5.572857,5.572857,8010100,NFLX
2009-06-10,5.652857,5.655714,5.372857,5.408571,5.408571,13949600,NFLX
2009-06-11,5.4,5.55,5.348571,5.391429,5.391429,8565200,NFLX
2009-06-12,5.361429,5.424286,5.292857,5.405714,5.405714,7498400,NFLX
2009-06-15,5.351429,5.505714,5.292857,5.451429,5.451429,14079800,NFLX
2009-06-16,5.474286,5.504286,5.358571,5.404286,5.404286,11970000,NFLX
2009-06-17,5.642857,5.87,5.588571,5.771429,5.771429,21534100,NFLX
2009-06-18,5.857143,5.94,5.742857,5.901429,5.901429,12373200,NFLX
2009-06-19,5.918571,6.115714,5.917143,5.941429,5.941429,15915200,NFLX
2009-06-22,5.907143,5.907143,5.65,5.792857,5.792857,12356400,NFLX
2009-06-23,5.714286,5.742857,5.574286,5.652857,5.652857,7968800,NFLX
2009-06-24,5.682857,5.745714,5.62,5.655714,5.655714,8351000,NFLX
2009-06-25,5.627143,5.882857,5.591429,5.872857,5.872857,9097200,NFLX
2009-06-26,5.902857,6.097143,5.764286,5.767143,5.767143,48461000,NFLX
2009-06-29,5.797143,5.97,5.742857,5.885714,5.885714,8628200,NFLX
2009-06-30,5.927143,5.968571,5.701429,5.905714,5.905714,11391800,NFLX
2009-07-01,5.94,6.067143,5.78,5.802857,5.802857,8613500,NFLX
2009-07-02,5.845714,5.857143,5.672857,5.702857,5.702857,7030800,NFLX
2009-07-06,5.641429,5.767143,5.594286,5.682857,5.682857,7912100,NFLX
2009-07-07,5.678571,5.75,5.525714,5.542857,5.542857,7216300,NFLX
2009-07-08,5.521429,5.552857,5.418571,5.528571,5.528571,7617400,NFLX
2009-07-09,5.615714,5.734286,5.588571,5.707143,5.707143,12084100,NFLX
2009-07-10,5.625714,5.767143,5.625714,5.724286,5.724286,5254900,NFLX
2009-07-13,5.714286,6.152857,5.694286,6.027143,6.027143,29690500,NFLX
2009-07-14,6.061429,6.221429,5.971429,6.185714,6.185714,13967800,NFLX
2009-07-15,6.258571,6.345714,6.187143,6.344286,6.344286,9424800,NFLX
2009-07-16,6.257143,6.324286,6.161429,6.304286,6.304286,8621900,NFLX
2009-07-17,6.302857,6.375714,6.248571,6.305714,6.305714,8306200,NFLX
2009-07-20,6.358571,6.425714,6.232857,6.402857,6.402857,9681000,NFLX
2009-07-21,6.404286,6.427143,6.191429,6.397143,6.397143,9128700,NFLX
2009-07-22,6.378571,6.547143,6.358571,6.468571,6.468571,9833600,NFLX
2009-07-23,6.547143,6.812857,6.507143,6.637143,6.637143,20060600,NFLX
2009-07-24,6.321429,6.367143,5.984286,6.028571,6.028571,35719600,NFLX
2009-07-27,6.015714,6.04,5.845714,5.957143,5.957143,15504300,NFLX
2009-07-28,5.841429,6.067143,5.821429,6.048571,6.048571,11682300,NFLX
2009-07-29,6.014286,6.174286,6.0,6.1,6.1,8586900,NFLX
2009-07-30,6.081429,6.304286,6.077143,6.23,6.23,10226300,NFLX
2009-07-31,6.194286,6.348571,6.192857,6.277143,6.277143,7630000,NFLX
2009-08-03,6.335714,6.424286,6.258571,6.424286,6.424286,8444100,NFLX
2009-08-04,6.4,6.414286,6.235714,6.311429,6.311429,8518300,NFLX
2009-08-05,6.338571,6.357143,6.245714,6.33,6.33,6419700,NFLX
2009-08-06,6.285714,6.355714,6.2,6.214286,6.214286,7716100,NFLX
2009-08-07,6.328571,6.457143,6.258571,6.428571,6.428571,9181200,NFLX
2009-08-10,6.411429,6.561429,6.365714,6.542857,6.542857,7541800,NFLX
2009-08-11,6.55,6.617143,6.514286,6.584286,6.584286,5896100,NFLX
2009-08-12,6.585714,6.657143,6.484286,6.611429,6.611429,6157200,NFLX
2009-08-13,6.574286,6.667143,6.445714,6.611429,6.611429,5263300,NFLX
2009-08-14,6.584286,6.594286,6.311429,6.355714,6.355714,7927500,NFLX
2009-08-17,6.255714,6.255714,6.072857,6.158571,6.158571,6272000,NFLX
2009-08-18,6.154286,6.234286,6.124286,6.221429,6.221429,4278400,NFLX
2009-08-19,6.257143,6.535714,6.245714,6.41,6.41,9780400,NFLX
2009-08-20,6.381429,6.514286,6.372857,6.425714,6.425714,6836900,NFLX
2009-08-21,6.487143,6.514286,6.421429,6.442857,6.442857,8526000,NFLX
2009-08-24,6.474286,6.55,6.328571,6.331429,6.331429,7900900,NFLX
2009-08-25,6.402857,6.414286,6.32,6.351429,6.351429,7168700,NFLX
2009-08-26,6.331429,6.394286,6.254286,6.281429,6.281429,5680500,NFLX
2009-08-27,6.241429,6.292857,6.124286,6.25,6.25,9686600,NFLX
2009-08-28,6.361429,6.412857,6.291429,6.317143,6.317143,7205100,NFLX
2009-08-31,6.305714,6.375714,6.174286,6.232857,6.232857,5678400,NFLX
2009-09-01,6.17,6.341429,5.952857,6.021429,6.021429,10955000,NFLX
2009-09-02,5.955714,6.06,5.948571,5.968571,5.968571,6498100,NFLX
2009-09-03,5.901429,5.928571,5.61,5.755714,5.755714,19494300,NFLX
2009-09-04,5.725714,5.877143,5.714286,5.85,5.85,8542100,NFLX
2009-09-08,5.9,5.975714,5.828571,5.925714,5.925714,7308000,NFLX
2009-09-09,5.914286,6.281429,5.914286,6.175714,6.175714,17747100,NFLX
2009-09-10,6.144286,6.392857,6.144286,6.214286,6.214286,10404100,NFLX
2009-09-11,6.251429,6.264286,6.065714,6.094286,6.094286,6797700,NFLX
2009-09-14,6.078571,6.192857,5.982857,6.182857,6.182857,5656700,NFLX
2009-09-15,6.28,6.428571,6.171429,6.424286,6.424286,10293500,NFLX
2009-09-16,6.47,6.714286,6.464286,6.685714,6.685714,12653200,NFLX
2009-09-17,6.615714,6.721429,6.58,6.634286,6.634286,6533100,NFLX
2009-09-18,6.585714,6.78,6.534286,6.771429,6.771429,12318600,NFLX
2009-09-21,6.667143,6.841429,6.654286,6.785714,6.785714,8175300,NFLX
2009-09-22,6.842857,6.885714,6.76,6.818571,6.818571,6386800,NFLX
2009-09-23,6.85,6.855714,6.685714,6.692857,6.692857,5079900,NFLX
2009-09-24,6.735714,6.735714,6.597143,6.66,6.66,3733800,NFLX
2009-09-25,6.614286,6.705714,6.571429,6.608571,6.608571,4308500,NFLX
2009-09-28,6.591429,6.698571,6.502857,6.567143,6.567143,9012500,NFLX
2009-09-29,6.574286,6.744286,6.528571,6.608571,6.608571,9739800,NFLX
2009-09-30,6.687143,6.731429,6.498571,6.595714,6.595714,6714400,NFLX
2009-10-01,6.535714,6.561429,6.331429,6.374286,6.374286,8479800,NFLX
2009-10-02,6.362857,6.547143,6.328571,6.388571,6.388571,5773600,NFLX
2009-10-05,6.428571,6.534286,6.394286,6.488571,6.488571,8050000,NFLX
2009-10-06,6.495714,6.607143,6.494286,6.595714,6.595714,6304900,NFLX
2009-10-07,6.574286,6.66,6.551429,6.607143,6.607143,3904600,NFLX
2009-10-08,6.59,6.702857,6.55,6.577143,6.577143,6747300,NFLX
2009-10-09,6.62,6.702857,6.588571,6.701429,6.701429,4810400,NFLX
2009-10-12,6.711429,6.825714,6.565714,6.58,6.58,7390600,NFLX
2009-10-13,6.58,6.708571,6.562857,6.641429,6.641429,4514300,NFLX
2009-10-14,6.702857,6.87,6.651429,6.867143,6.867143,7655200,NFLX
2009-10-15,6.754286,7.275714,6.754286,7.192857,7.192857,18520600,NFLX
2009-10-16,7.08,7.121429,6.861429,6.998571,6.998571,8269100,NFLX
2009-10-19,7.121429,7.204286,7.01,7.114286,7.114286,5580400,NFLX
2009-10-20,7.227143,7.248571,6.97,6.994286,6.994286,7756000,NFLX
2009-10-21,7.005714,7.07,6.825714,6.835714,6.835714,6847400,NFLX
2009-10-22,6.867143,7.102857,6.794286,7.09,7.09,8807400,NFLX
2009-10-23,7.115714,8.214286,7.104286,7.841429,7.841429,50787800,NFLX
2009-10-26,7.965714,8.107143,7.86,7.881429,7.881429,11316200,NFLX
2009-10-27,7.89,7.918571,7.728571,7.748571,7.748571,9258900,NFLX
2009-10-28,7.827143,7.905714,7.574286,7.648571,7.648571,11095000,NFLX
2009-10-29,7.67,7.907143,7.571429,7.902857,7.902857,9852500,NFLX
2009-10-30,7.858571,7.998571,7.62,7.635714,7.635714,9387700,NFLX
2009-11-02,7.597143,7.768571,7.514286,7.685714,7.685714,5878600,NFLX
2009-11-03,7.595714,7.757143,7.515714,7.678571,7.678571,10738000,NFLX
2009-11-04,7.727143,7.857143,7.714286,7.737143,7.737143,7728000,NFLX
2009-11-05,7.705714,8.118571,7.655714,8.055714,8.055714,13412700,NFLX
2009-11-06,7.851429,8.002857,7.714286,7.98,7.98,12005000,NFLX
2009-11-09,7.948571,8.21,7.928571,8.171429,8.171429,8535100,NFLX
2009-11-10,8.13,8.482857,8.11,8.342857,8.342857,13188000,NFLX
2009-11-11,8.444286,8.555714,8.348571,8.491429,8.491429,10472000,NFLX
2009-11-12,8.492857,8.548571,8.292857,8.312857,8.312857,5187000,NFLX
2009-11-13,8.321429,8.485714,8.218571,8.475714,8.475714,5477500,NFLX
2009-11-16,8.508571,8.625714,8.46,8.494286,8.494286,8026200,NFLX
2009-11-17,8.518571,8.712857,8.43,8.678571,8.678571,9716700,NFLX
2009-11-18,8.687143,8.807143,8.605714,8.732857,8.732857,6591200,NFLX
2009-11-19,8.671429,8.71,8.562857,8.608571,8.608571,4040400,NFLX
2009-11-20,8.518571,8.584286,8.331429,8.567143,8.567143,7789600,NFLX
2009-11-23,8.642857,8.711429,8.58,8.625714,8.625714,4853100,NFLX
2009-11-24,8.345714,8.625714,8.3,8.524286,8.524286,10400600,NFLX
2009-11-25,8.524286,8.551429,8.4,8.46,8.46,7613900,NFLX
2009-11-27,8.187143,8.36,7.815714,8.264286,8.264286,5754700,NFLX
2009-11-30,8.278571,8.402857,8.13,8.375714,8.375714,9074800,NFLX
2009-12-01,8.215714,8.395714,8.101429,8.318571,8.318571,13823600,NFLX
2009-12-02,8.337143,8.542857,8.294286,8.428571,8.428571,9093700,NFLX
2009-12-03,8.441429,8.498571,8.247143,8.284286,8.284286,8534400,NFLX
2009-12-04,8.301429,8.348571,7.871429,8.032857,8.032857,11601800,NFLX
2009-12-07,8.14,8.14,7.928571,7.987143,7.987143,9392600,NFLX
2009-12-08,7.924286,8.017143,7.822857,7.988571,7.988571,7777700,NFLX
2009-12-09,8.01,8.034286,7.844286,7.994286,7.994286,5146400,NFLX
2009-12-10,7.951429,8.164286,7.951429,8.105714,8.105714,5913600,NFLX
2009-12-11,8.118571,8.142857,7.914286,7.957143,7.957143,5078500,NFLX
2009-12-14,8.055714,8.074286,7.93,8.058571,8.058571,4818800,NFLX
2009-12-15,8.022857,8.214286,7.985714,8.131429,8.131429,5581800,NFLX
2009-12-16,8.101429,8.131429,7.812857,7.868571,7.868571,17007200,NFLX
2009-12-17,7.794286,7.831429,7.671429,7.675714,7.675714,10091200,NFLX
2009-12-18,7.701429,7.711429,7.571429,7.61,7.61,10441900,NFLX
2009-12-21,7.604286,7.747143,7.578571,7.708571,7.708571,6855100,NFLX
2009-12-22,7.714286,7.885714,7.63,7.658571,7.658571,11729200,NFLX
2009-12-23,7.735714,8.132857,7.731429,8.121429,8.121429,10452400,NFLX
2009-12-24,8.135714,8.241429,8.075714,8.127143,8.127143,3035200,NFLX
2009-12-28,8.102857,8.285714,8.102857,8.191429,8.191429,6006000,NFLX
2009-12-29,8.26,8.284286,8.134286,8.14,8.14,4839100,NFLX
2009-12-30,8.144286,8.144286,7.892857,7.947143,7.947143,4637500,NFLX
2009-12-31,7.947143,8.011429,7.864286,7.87,7.87,5291300,NFLX
2010-01-04,7.931429,7.961429,7.565714,7.64,7.64,17239600,NFLX
2010-01-05,7.652857,7.657143,7.258571,7.358571,7.358571,23753100,NFLX
2010-01-06,7.361429,7.672857,7.197143,7.617143,7.617143,23290400,NFLX
2010-01-07,7.731429,7.757143,7.462857,7.485714,7.485714,9955400,NFLX
2010-01-08,7.498571,7.742857,7.465714,7.614286,7.614286,8180900,NFLX
2010-01-11,7.66,7.704286,7.528571,7.604286,7.604286,6783700,NFLX
2010-01-12,7.528571,7.582857,7.451429,7.481429,7.481429,6330100,NFLX
2010-01-13,7.612857,7.754286,7.558571,7.708571,7.708571,14422100,NFLX
2010-01-14,7.518571,7.575714,7.27,7.284286,7.284286,17685500,NFLX
2010-01-15,7.245714,7.407143,7.232857,7.278571,7.278571,13031200,NFLX
2010-01-19,7.25,7.382857,7.242857,7.314286,7.314286,5302500,NFLX
2010-01-20,7.265714,7.492857,7.221429,7.32,7.32,9685200,NFLX
2010-01-21,7.217143,7.454286,7.214286,7.312857,7.312857,8614900,NFLX
2010-01-22,7.297143,7.484286,7.214286,7.27,7.27,9395400,NFLX
2010-01-25,7.292857,7.357143,6.931429,7.018571,7.018571,13791400,NFLX
2010-01-26,6.96,7.178571,6.937143,7.135714,7.135714,11343500,NFLX
2010-01-27,7.142857,7.311429,6.992857,7.281429,7.281429,23347100,NFLX
2010-01-28,8.812857,9.121429,8.675714,9.005714,9.005714,77352800,NFLX
2010-01-29,8.962857,9.224286,8.792857,8.892857,8.892857,24604300,NFLX
2010-02-01,8.83,8.981429,8.532857,8.718571,8.718571,18914000,NFLX
2010-02-02,8.707143,8.878571,8.695714,8.835714,8.835714,10242400,NFLX
2010-02-03,8.835714,8.982857,8.761429,8.85,8.85,8761200,NFLX
2010-02-04,8.764286,8.892857,8.59,8.62,8.62,11026400,NFLX
2010-02-05,8.595714,8.715714,8.468571,8.691429,8.691429,11099200,NFLX
2010-02-08,8.705714,8.815714,8.571429,8.7,8.7,9346400,NFLX
2010-02-09,8.722857,8.88,8.71,8.875714,8.875714,8811600,NFLX
2010-02-10,8.872857,8.918571,8.72,8.784286,8.784286,5807900,NFLX
2010-02-11,8.744286,9.07,8.728571,9.051429,9.051429,7203700,NFLX
2010-02-12,9.0,9.025714,8.868571,9.025714,9.025714,8408400,NFLX
2010-02-16,9.088571,9.287143,9.071429,9.265714,9.265714,9922500,NFLX
2010-02-17,9.255714,9.255714,9.061429,9.215714,9.215714,8134000,NFLX
2010-02-18,9.13,9.467143,9.127143,9.442857,9.442857,8806000,NFLX
2010-02-19,9.407143,9.581429,9.361429,9.521429,9.521429,8813000,NFLX
2010-02-22,9.577143,9.614286,9.115714,9.324286,9.324286,35298200,NFLX
2010-02-23,9.265714,9.321429,9.167143,9.192857,9.192857,13049400,NFLX
2010-02-24,9.244286,9.34,9.165714,9.241429,9.241429,12005700,NFLX
2010-02-25,9.141429,9.374286,9.014286,9.372857,9.372857,10717700,NFLX
2010-02-26,9.38,9.547143,9.328571,9.435714,9.435714,8620500,NFLX
2010-03-01,9.431429,9.964286,9.431429,9.957143,9.957143,12866700,NFLX
2010-03-02,9.998571,10.0,9.831429,9.854286,9.854286,11956700,NFLX
2010-03-03,9.447143,9.77,9.374286,9.65,9.65,22049300,NFLX
2010-03-04,9.6,9.795714,9.591429,9.715714,9.715714,7063000,NFLX
2010-03-05,9.75,9.814286,9.575714,9.664286,9.664286,9117500,NFLX
2010-03-08,9.712857,9.822857,9.688571,9.811429,9.811429,6064100,NFLX
2010-03-09,9.742857,10.192857,9.735714,9.991429,9.991429,14179900,NFLX
2010-03-10,10.038571,10.221429,10.01,10.182857,10.182857,7744800,NFLX
2010-03-11,10.157143,10.227143,10.061429,10.17,10.17,8457400,NFLX
2010-03-12,10.021429,10.071429,9.902857,9.997143,9.997143,9369500,NFLX
2010-03-15,9.997143,9.997143,9.88,9.942857,9.942857,7012600,NFLX
2010-03-16,9.935714,10.121429,9.935714,10.09,10.09,8498000,NFLX
2010-03-17,10.128571,10.248571,10.057143,10.131429,10.131429,4390400,NFLX
2010-03-18,10.101429,10.161429,10.062857,10.077143,10.077143,3593100,NFLX
2010-03-19,10.1,10.128571,10.01,10.064286,10.064286,9905700,NFLX
2010-03-22,10.05,10.428571,10.007143,10.412857,10.412857,7216300,NFLX
2010-03-23,10.428571,10.498571,10.29,10.422857,10.422857,4979100,NFLX
2010-03-24,10.418571,10.452857,10.321429,10.338571,10.338571,3399900,NFLX
2010-03-25,10.382857,10.714286,10.365714,10.505714,10.505714,8349600,NFLX
2010-03-26,10.504286,10.701429,10.477143,10.614286,10.614286,5427800,NFLX
2010-03-29,10.7,10.714286,10.521429,10.557143,10.557143,5602100,NFLX
2010-03-30,10.7,10.807143,10.632857,10.722857,10.722857,7662200,NFLX
2010-03-31,10.614286,10.722857,10.531429,10.534286,10.534286,5714800,NFLX
2010-04-01,10.517143,10.814286,10.517143,10.714286,10.714286,13577200,NFLX
2010-04-05,10.797143,11.437143,10.795714,11.427143,11.427143,16663500,NFLX
2010-04-06,11.488571,11.995714,11.405714,11.91,11.91,27422500,NFLX
2010-04-07,11.727143,11.767143,11.314286,11.39,11.39,25214700,NFLX
2010-04-08,11.324286,11.714286,11.324286,11.69,11.69,13912500,NFLX
2010-04-09,11.584286,11.785714,11.49,11.774286,11.774286,11563300,NFLX
2010-04-12,11.757143,11.892857,11.65,11.882857,11.882857,9430400,NFLX
2010-04-13,11.897143,12.378571,11.857143,12.34,12.34,17424400,NFLX
2010-04-14,12.422857,12.728571,12.26,12.51,12.51,18056500,NFLX
2010-04-15,12.464286,12.552857,12.214286,12.404286,12.404286,11999400,NFLX
2010-04-16,12.351429,12.414286,12.025714,12.187143,12.187143,10971800,NFLX
2010-04-19,12.178571,12.371429,11.824286,12.114286,12.114286,13470800,NFLX
2010-04-20,12.154286,12.488571,12.122857,12.438571,12.438571,12414500,NFLX
2010-04-21,12.635714,12.714286,12.198571,12.425714,12.425714,24311700,NFLX
2010-04-22,13.0,14.641429,12.95,14.321429,14.321429,90442100,NFLX
2010-04-23,14.287143,14.365714,13.765714,14.247143,14.247143,29817900,NFLX
2010-04-26,14.348571,15.671429,14.348571,15.452857,15.452857,47215000,NFLX
2010-04-27,15.01,15.151429,14.518571,14.581429,14.581429,34263600,NFLX
2010-04-28,14.504286,14.68,13.971429,14.198571,14.198571,22770300,NFLX
2010-04-29,14.401429,14.85,14.194286,14.738571,14.738571,18078200,NFLX
2010-04-30,14.835714,14.838571,14.082857,14.128571,14.128571,13059200,NFLX
2010-05-03,14.28,14.83,14.142857,14.57,14.57,13974100,NFLX
2010-05-04,14.288571,14.412857,13.978571,14.194286,14.194286,15383900,NFLX
2010-05-05,13.93,14.527143,13.744286,14.032857,14.032857,14749700,NFLX
2010-05-06,13.871429,14.427143,12.857143,13.852857,13.852857,24448900,NFLX
2010-05-07,13.857143,14.285714,12.918571,13.012857,13.012857,25908400,NFLX
2010-05-10,13.747143,13.994286,13.572857,13.928571,13.928571,18567500,NFLX
2010-05-11,13.664286,14.592857,13.654286,14.26,14.26,23100700,NFLX
2010-05-12,14.527143,15.415714,14.49,15.404286,15.404286,27244700,NFLX
2010-05-13,15.492857,17.071428,15.315714,15.715714,15.715714,71549800,NFLX
2010-05-14,15.071429,15.138571,14.29,14.365714,14.365714,34964300,NFLX
2010-05-17,14.495714,15.291429,14.472857,15.192857,15.192857,31577700,NFLX
2010-05-18,15.055714,15.39,14.371429,14.572857,14.572857,27498100,NFLX
2010-05-19,14.434286,14.927143,13.908571,14.372857,14.372857,22927100,NFLX
2010-05-20,13.821429,13.995714,13.284286,13.57,13.57,28922600,NFLX
2010-05-21,13.061429,14.284286,12.972857,14.21,14.21,30009000,NFLX
2010-05-24,14.482857,14.908571,14.287143,14.517143,14.517143,18433100,NFLX
2010-05-25,13.928571,15.0,13.857143,15.0,15.0,23362500,NFLX
2010-05-26,15.35,15.547143,14.797143,14.971429,14.971429,33401900,NFLX
2010-05-27,15.428571,15.57,15.071429,15.551429,15.551429,19626600,NFLX
2010-05-28,15.552857,16.277143,15.457143,15.878571,15.878571,28188300,NFLX
2010-06-01,15.608571,15.882857,15.297143,15.327143,15.327143,15894900,NFLX
2010-06-02,15.557143,15.865714,14.97,15.825714,15.825714,18494000,NFLX
2010-06-03,15.991429,16.38143,15.701429,15.978571,15.978571,18261600,NFLX
2010-06-04,15.697143,16.385714,15.362857,15.682857,15.682857,21744100,NFLX
2010-06-07,15.685714,16.177143,15.321429,15.594286,15.594286,26215700,NFLX
2010-06-08,15.867143,16.071428,15.328571,15.761429,15.761429,24122700,NFLX
2010-06-09,16.14,16.838572,16.03143,16.49,16.49,39731300,NFLX
2010-06-10,16.86,17.125713,16.624287,16.95143,16.95143,24768100,NFLX
2010-06-11,16.782858,17.364286,16.657143,17.241428,17.241428,28693700,NFLX
2010-06-14,17.62857,18.28,17.542856,18.115713,18.115713,34783000,NFLX
2010-06-15,17.857143,17.884287,17.46143,17.642857,17.642857,31710700,NFLX
2010-06-16,17.542856,18.0,17.145714,17.81,17.81,30639700,NFLX
2010-06-17,17.935715,18.257143,17.77143,17.98,17.98,18610900,NFLX
2010-06-18,17.99,18.157143,17.78857,18.06,18.06,17446100,NFLX
2010-06-21,18.005714,18.1,16.77143,16.998571,16.998571,26078500,NFLX
2010-06-22,17.074286,17.2,16.297144,16.632856,16.632856,27733300,NFLX
2010-06-23,16.821428,17.0,16.28857,16.824286,16.824286,14732900,NFLX
2010-06-24,16.697144,16.837143,16.372856,16.464287,16.464287,13636700,NFLX
2010-06-25,16.487143,16.945715,16.071428,16.854286,16.854286,18129300,NFLX
2010-06-28,16.952856,17.125713,16.602858,16.80143,16.80143,11553500,NFLX
2010-06-29,16.488571,16.547144,16.01,16.082857,16.082857,20429500,NFLX
2010-06-30,15.712857,16.184286,15.427143,15.521429,15.521429,26104400,NFLX
2010-07-01,15.542857,15.78,14.752857,15.665714,15.665714,22759800,NFLX
2010-07-02,15.808571,15.92,15.185714,15.297143,15.297143,11218200,NFLX
2010-07-06,15.628571,15.915714,15.184286,15.324286,15.324286,15773800,NFLX
2010-07-07,15.545714,16.928572,15.325714,16.927143,16.927143,28483700,NFLX
2010-07-08,17.145714,17.535713,16.455713,16.71143,16.71143,26282900,NFLX
2010-07-09,16.597143,16.834286,16.325714,16.79,16.79,12726000,NFLX
2010-07-12,16.85,17.214287,16.72857,17.054285,17.054285,13410600,NFLX
2010-07-13,17.345715,17.387142,16.835714,17.274286,17.274286,17581200,NFLX
2010-07-14,17.217142,17.714287,17.014286,17.571428,17.571428,13643700,NFLX
2010-07-15,17.38143,17.464287,17.034286,17.30143,17.30143,15295700,NFLX
2010-07-16,17.242857,17.282858,16.821428,16.912857,16.912857,14473200,NFLX
2010-07-19,16.824286,17.161428,16.45,16.985714,16.985714,13239100,NFLX
2010-07-20,16.735714,17.27143,16.364286,17.19857,17.19857,17623900,NFLX
2010-07-21,17.435715,17.657143,16.982857,17.092857,17.092857,33055400,NFLX
2010-07-22,15.642857,16.067142,14.535714,14.794286,14.794286,95617900,NFLX
2010-07-23,14.997143,15.535714,14.601429,15.385714,15.385714,33507600,NFLX
2010-07-26,15.501429,15.57,14.508571,14.684286,14.684286,32959500,NFLX
2010-07-27,15.0,15.065714,14.647143,14.87,14.87,22699600,NFLX
2010-07-28,14.827143,14.908571,14.242857,14.33,14.33,34626900,NFLX
2010-07-29,14.36,14.45,13.618571,14.002857,14.002857,35392700,NFLX
